,raceId,driverId,startingGridPosition,position,constructorId,lap,driverCode,year,raceName,circuitId,AirTemp,Humidity,TrackTemp,WindSpeed,WasRainingDuringRaceAnyTime,positionDiff,teamName,circuitRef,circuitName,tireChange
2991,936,830,9,4,5,45,VER,2015,Hungarian Grand Prix,11,,,,,,5,Toro Rosso,hungaroring,Hungaroring,
2992,936,830,9,4,5,46,VER,2015,Hungarian Grand Prix,11,,,,,,5,Toro Rosso,hungaroring,Hungaroring,
2993,936,830,9,4,5,56,VER,2015,Hungarian Grand Prix,11,,,,,,5,Toro Rosso,hungaroring,Hungaroring,
2881,936,4,15,5,1,15,ALO,2015,Hungarian Grand Prix,11,,,,,,10,McLaren,hungaroring,Hungaroring,
2882,936,4,15,5,1,36,ALO,2015,Hungarian Grand Prix,11,,,,,,10,McLaren,hungaroring,Hungaroring,
2883,936,4,15,5,1,43,ALO,2015,Hungarian Grand Prix,11,,,,,,10,McLaren,hungaroring,Hungaroring,
2884,936,4,15,5,1,44,ALO,2015,Hungarian Grand Prix,11,,,,,,10,McLaren,hungaroring,Hungaroring,
2885,936,4,15,5,1,45,ALO,2015,Hungarian Grand Prix,11,,,,,,10,McLaren,hungaroring,Hungaroring,
3086,936,1,1,6,131,19,HAM,2015,Hungarian Grand Prix,11,,,,,,-5,Mercedes,hungaroring,Hungaroring,
3087,936,1,1,6,131,42,HAM,2015,Hungarian Grand Prix,11,,,,,,-5,Mercedes,hungaroring,Hungaroring,
3088,936,1,1,6,131,45,HAM,2015,Hungarian Grand Prix,11,,,,,,-5,Mercedes,hungaroring,Hungaroring,
3089,936,1,1,6,131,46,HAM,2015,Hungarian Grand Prix,11,,,,,,-5,Mercedes,hungaroring,Hungaroring,
3090,936,1,1,6,131,51,HAM,2015,Hungarian Grand Prix,11,,,,,,-5,Mercedes,hungaroring,Hungaroring,
3091,936,1,1,6,131,54,HAM,2015,Hungarian Grand Prix,11,,,,,,-5,Mercedes,hungaroring,Hungaroring,
3220,936,154,10,7,208,14,GRO,2015,Hungarian Grand Prix,11,,,,,,3,Lotus F1,hungaroring,Hungaroring,
3221,936,154,10,7,208,34,GRO,2015,Hungarian Grand Prix,11,,,,,,3,Lotus F1,hungaroring,Hungaroring,
3222,936,154,10,7,208,42,GRO,2015,Hungarian Grand Prix,11,,,,,,3,Lotus F1,hungaroring,Hungaroring,
3223,936,154,10,7,208,44,GRO,2015,Hungarian Grand Prix,11,,,,,,3,Lotus F1,hungaroring,Hungaroring,
3224,936,154,10,7,208,45,GRO,2015,Hungarian Grand Prix,11,,,,,,3,Lotus F1,hungaroring,Hungaroring,
3092,936,3,2,8,131,20,ROS,2015,Hungarian Grand Prix,11,,,,,,-6,Mercedes,hungaroring,Hungaroring,
3093,936,3,2,8,131,42,ROS,2015,Hungarian Grand Prix,11,,,,,,-6,Mercedes,hungaroring,Hungaroring,
3094,936,3,2,8,131,45,ROS,2015,Hungarian Grand Prix,11,,,,,,-6,Mercedes,hungaroring,Hungaroring,
3095,936,3,2,8,131,46,ROS,2015,Hungarian Grand Prix,11,,,,,,-6,Mercedes,hungaroring,Hungaroring,
3096,936,3,2,8,131,64,ROS,2015,Hungarian Grand Prix,11,,,,,,-6,Mercedes,hungaroring,Hungaroring,
2886,936,18,16,9,1,14,BUT,2015,Hungarian Grand Prix,11,,,,,,7,McLaren,hungaroring,Hungaroring,
2887,936,18,16,9,1,35,BUT,2015,Hungarian Grand Prix,11,,,,,,7,McLaren,hungaroring,Hungaroring,
2888,936,18,16,9,1,44,BUT,2015,Hungarian Grand Prix,11,,,,,,7,McLaren,hungaroring,Hungaroring,
2889,936,18,16,9,1,45,BUT,2015,Hungarian Grand Prix,11,,,,,,7,McLaren,hungaroring,Hungaroring,
3049,936,828,17,10,15,16,ERI,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring,
3050,936,828,17,10,15,33,ERI,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring,
3051,936,828,17,10,15,41,ERI,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring,
3052,936,828,17,10,15,44,ERI,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring,
3053,936,828,17,10,15,45,ERI,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring,
3054,936,831,18,11,15,14,NAS,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring,
3055,936,831,18,11,15,32,NAS,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring,
3056,936,831,18,11,15,42,NAS,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring,
3057,936,831,18,11,15,44,NAS,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring,
3058,936,831,18,11,15,45,NAS,2015,Hungarian Grand Prix,11,,,,,,7,Sauber,hungaroring,Hungaroring,
3143,936,13,8,12,3,14,MAS,2015,Hungarian Grand Prix,11,,,,,,-4,Williams,hungaroring,Hungaroring,
3144,936,13,8,12,3,29,MAS,2015,Hungarian Grand Prix,11,,,,,,-4,Williams,hungaroring,Hungaroring,
3145,936,13,8,12,3,44,MAS,2015,Hungarian Grand Prix,11,,,,,,-4,Williams,hungaroring,Hungaroring,
3146,936,13,8,12,3,45,MAS,2015,Hungarian Grand Prix,11,,,,,,-4,Williams,hungaroring,Hungaroring,
3147,936,13,8,12,3,54,MAS,2015,Hungarian Grand Prix,11,,,,,,-4,Williams,hungaroring,Hungaroring,
3148,936,822,6,13,3,13,BOT,2015,Hungarian Grand Prix,11,,,,,,-7,Williams,hungaroring,Hungaroring,
3149,936,822,6,13,3,38,BOT,2015,Hungarian Grand Prix,11,,,,,,-7,Williams,hungaroring,Hungaroring,
3150,936,822,6,13,3,45,BOT,2015,Hungarian Grand Prix,11,,,,,,-7,Williams,hungaroring,Hungaroring,
3151,936,822,6,13,3,46,BOT,2015,Hungarian Grand Prix,11,,,,,,-7,Williams,hungaroring,Hungaroring,
3152,936,822,6,13,3,49,BOT,2015,Hungarian Grand Prix,11,,,,,,-7,Williams,hungaroring,Hungaroring,
3214,936,813,14,14,208,24,MAL,2015,Hungarian Grand Prix,11,,,,,,0,Lotus F1,hungaroring,Hungaroring,
3215,936,813,14,14,208,25,MAL,2015,Hungarian Grand Prix,11,,,,,,0,Lotus F1,hungaroring,Hungaroring,
3216,936,813,14,14,208,41,MAL,2015,Hungarian Grand Prix,11,,,,,,0,Lotus F1,hungaroring,Hungaroring,
3217,936,813,14,14,208,44,MAL,2015,Hungarian Grand Prix,11,,,,,,0,Lotus F1,hungaroring,Hungaroring,
3218,936,813,14,14,208,45,MAL,2015,Hungarian Grand Prix,11,,,,,,0,Lotus F1,hungaroring,Hungaroring,
3219,936,813,14,14,208,58,MAL,2015,Hungarian Grand Prix,11,,,,,,0,Lotus F1,hungaroring,Hungaroring,
3241,936,833,19,15,209,6,MER,2015,Hungarian Grand Prix,11,,,,,,4,Manor Marussia,hungaroring,Hungaroring,
3242,936,833,19,15,209,30,MER,2015,Hungarian Grand Prix,11,,,,,,4,Manor Marussia,hungaroring,Hungaroring,
3243,936,833,19,15,209,41,MER,2015,Hungarian Grand Prix,11,,,,,,4,Manor Marussia,hungaroring,Hungaroring,
3244,936,833,19,15,209,43,MER,2015,Hungarian Grand Prix,11,,,,,,4,Manor Marussia,hungaroring,Hungaroring,
3245,936,833,19,15,209,44,MER,2015,Hungarian Grand Prix,11,,,,,,4,Manor Marussia,hungaroring,Hungaroring,
3236,936,829,20,16,209,26,STE,2015,Hungarian Grand Prix,11,,,,,,4,Manor Marussia,hungaroring,Hungaroring,
3237,936,829,20,16,209,41,STE,2015,Hungarian Grand Prix,11,,,,,,4,Manor Marussia,hungaroring,Hungaroring,
3238,936,829,20,16,209,43,STE,2015,Hungarian Grand Prix,11,,,,,,4,Manor Marussia,hungaroring,Hungaroring,
3239,936,829,20,16,209,44,STE,2015,Hungarian Grand Prix,11,,,,,,4,Manor Marussia,hungaroring,Hungaroring,
3240,936,829,20,16,209,54,STE,2015,Hungarian Grand Prix,11,,,,,,4,Manor Marussia,hungaroring,Hungaroring,
3532,937,1,1,1,131,13,HAM,2015,Belgian Grand Prix,13,,,,,,0,Mercedes,spa,Circuit de Spa-Francorchamps,
3533,937,1,1,1,131,30,HAM,2015,Belgian Grand Prix,13,,,,,,0,Mercedes,spa,Circuit de Spa-Francorchamps,
3534,937,3,2,2,131,12,ROS,2015,Belgian Grand Prix,13,,,,,,0,Mercedes,spa,Circuit de Spa-Francorchamps,
3535,937,3,2,2,131,31,ROS,2015,Belgian Grand Prix,13,,,,,,0,Mercedes,spa,Circuit de Spa-Francorchamps,
3614,937,154,9,3,208,9,GRO,2015,Belgian Grand Prix,13,,,,,,6,Lotus F1,spa,Circuit de Spa-Francorchamps,
3615,937,154,9,3,208,21,GRO,2015,Belgian Grand Prix,13,,,,,,6,Lotus F1,spa,Circuit de Spa-Francorchamps,
3318,937,826,12,4,9,9,KVY,2015,Belgian Grand Prix,13,,,,,,8,Red Bull,spa,Circuit de Spa-Francorchamps,
3319,937,826,12,4,9,27,KVY,2015,Belgian Grand Prix,13,,,,,,8,Red Bull,spa,Circuit de Spa-Francorchamps,
3460,937,815,4,5,10,8,PER,2015,Belgian Grand Prix,13,,,,,,-1,Force India,spa,Circuit de Spa-Francorchamps,
3461,937,815,4,5,10,20,PER,2015,Belgian Grand Prix,13,,,,,,-1,Force India,spa,Circuit de Spa-Francorchamps,
3571,937,13,6,6,3,9,MAS,2015,Belgian Grand Prix,13,,,,,,0,Williams,spa,Circuit de Spa-Francorchamps,
3572,937,13,6,6,3,21,MAS,2015,Belgian Grand Prix,13,,,,,,0,Williams,spa,Circuit de Spa-Francorchamps,
3396,937,8,16,7,6,11,RAI,2015,Belgian Grand Prix,13,,,,,,9,Ferrari,spa,Circuit de Spa-Francorchamps,
3397,937,8,16,7,6,21,RAI,2015,Belgian Grand Prix,13,,,,,,9,Ferrari,spa,Circuit de Spa-Francorchamps,
3430,937,830,18,8,5,9,VER,2015,Belgian Grand Prix,13,,,,,,10,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3431,937,830,18,8,5,21,VER,2015,Belgian Grand Prix,13,,,,,,10,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3432,937,830,18,8,5,32,VER,2015,Belgian Grand Prix,13,,,,,,10,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3573,937,822,3,9,3,8,BOT,2015,Belgian Grand Prix,13,,,,,,-6,Williams,spa,Circuit de Spa-Francorchamps,
3574,937,822,3,9,3,15,BOT,2015,Belgian Grand Prix,13,,,,,,-6,Williams,spa,Circuit de Spa-Francorchamps,
3575,937,822,3,9,3,21,BOT,2015,Belgian Grand Prix,13,,,,,,-6,Williams,spa,Circuit de Spa-Francorchamps,
3504,937,828,13,10,15,9,ERI,2015,Belgian Grand Prix,13,,,,,,3,Sauber,spa,Circuit de Spa-Francorchamps,
3505,937,828,13,10,15,28,ERI,2015,Belgian Grand Prix,13,,,,,,3,Sauber,spa,Circuit de Spa-Francorchamps,
3506,937,831,14,11,15,10,NAS,2015,Belgian Grand Prix,13,,,,,,3,Sauber,spa,Circuit de Spa-Francorchamps,
3507,937,831,14,11,15,27,NAS,2015,Belgian Grand Prix,13,,,,,,3,Sauber,spa,Circuit de Spa-Francorchamps,
3395,937,20,8,12,6,14,VET,2015,Belgian Grand Prix,13,,,,,,-4,Ferrari,spa,Circuit de Spa-Francorchamps,
3345,937,4,20,13,1,8,ALO,2015,Belgian Grand Prix,13,,,,,,7,McLaren,spa,Circuit de Spa-Francorchamps,
3346,937,4,20,13,1,20,ALO,2015,Belgian Grand Prix,13,,,,,,7,McLaren,spa,Circuit de Spa-Francorchamps,
3347,937,4,20,13,1,32,ALO,2015,Belgian Grand Prix,13,,,,,,7,McLaren,spa,Circuit de Spa-Francorchamps,
3348,937,18,19,14,1,11,BUT,2015,Belgian Grand Prix,13,,,,,,5,McLaren,spa,Circuit de Spa-Francorchamps,
3349,937,18,19,14,1,20,BUT,2015,Belgian Grand Prix,13,,,,,,5,McLaren,spa,Circuit de Spa-Francorchamps,
3350,937,18,19,14,1,35,BUT,2015,Belgian Grand Prix,13,,,,,,5,McLaren,spa,Circuit de Spa-Francorchamps,
3626,937,833,17,15,209,15,MER,2015,Belgian Grand Prix,13,,,,,,2,Manor Marussia,spa,Circuit de Spa-Francorchamps,
3627,937,833,17,15,209,29,MER,2015,Belgian Grand Prix,13,,,,,,2,Manor Marussia,spa,Circuit de Spa-Francorchamps,
3624,937,829,15,16,209,16,STE,2015,Belgian Grand Prix,13,,,,,,-1,Manor Marussia,spa,Circuit de Spa-Francorchamps,
3625,937,829,15,16,209,30,STE,2015,Belgian Grand Prix,13,,,,,,-1,Manor Marussia,spa,Circuit de Spa-Francorchamps,
3825,938,1,1,1,131,26,HAM,2015,Italian Grand Prix,14,,,,,,0,Mercedes,monza,Autodromo Nazionale di Monza,
3738,938,20,3,2,6,25,VET,2015,Italian Grand Prix,14,,,,,,1,Ferrari,monza,Autodromo Nazionale di Monza,
3853,938,13,5,3,3,19,MAS,2015,Italian Grand Prix,14,,,,,,2,Williams,monza,Autodromo Nazionale di Monza,
3854,938,822,6,4,3,22,BOT,2015,Italian Grand Prix,14,,,,,,2,Williams,monza,Autodromo Nazionale di Monza,
3739,938,8,2,5,6,28,RAI,2015,Italian Grand Prix,14,,,,,,-3,Ferrari,monza,Autodromo Nazionale di Monza,
3781,938,815,7,6,10,23,PER,2015,Italian Grand Prix,14,,,,,,1,Force India,monza,Autodromo Nazionale di Monza,
3782,938,807,9,7,10,18,HUL,2015,Italian Grand Prix,14,,,,,,2,Force India,monza,Autodromo Nazionale di Monza,
3672,938,817,19,8,9,30,RIC,2015,Italian Grand Prix,14,,,,,,11,Red Bull,monza,Autodromo Nazionale di Monza,
3805,938,828,12,9,15,20,ERI,2015,Italian Grand Prix,14,,,,,,3,Sauber,monza,Autodromo Nazionale di Monza,
3673,938,826,18,10,9,27,KVY,2015,Italian Grand Prix,14,,,,,,8,Red Bull,monza,Autodromo Nazionale di Monza,
3763,938,832,17,11,5,10,SAI,2015,Italian Grand Prix,14,,,,,,6,Toro Rosso,monza,Autodromo Nazionale di Monza,
3764,938,832,17,11,5,30,SAI,2015,Italian Grand Prix,14,,,,,,6,Toro Rosso,monza,Autodromo Nazionale di Monza,
3765,938,830,20,12,5,1,VER,2015,Italian Grand Prix,14,,,,,,8,Toro Rosso,monza,Autodromo Nazionale di Monza,
3766,938,830,20,12,5,19,VER,2015,Italian Grand Prix,14,,,,,,8,Toro Rosso,monza,Autodromo Nazionale di Monza,
3767,938,830,20,12,5,33,VER,2015,Italian Grand Prix,14,,,,,,8,Toro Rosso,monza,Autodromo Nazionale di Monza,
3806,938,831,17,13,15,1,NAS,2015,Italian Grand Prix,14,,,,,,4,Sauber,monza,Autodromo Nazionale di Monza,
3807,938,831,17,13,15,24,NAS,2015,Italian Grand Prix,14,,,,,,4,Sauber,monza,Autodromo Nazionale di Monza,
3699,938,18,15,14,1,25,BUT,2015,Italian Grand Prix,14,,,,,,1,McLaren,monza,Autodromo Nazionale di Monza,
3898,938,829,13,15,209,26,STE,2015,Italian Grand Prix,14,,,,,,-2,Manor Marussia,monza,Autodromo Nazionale di Monza,
3899,938,833,14,16,209,27,MER,2015,Italian Grand Prix,14,,,,,,-2,Manor Marussia,monza,Autodromo Nazionale di Monza,
3826,938,3,4,17,131,18,ROS,2015,Italian Grand Prix,14,,,,,,-13,Mercedes,monza,Autodromo Nazionale di Monza,
3697,938,4,16,18,1,28,ALO,2015,Italian Grand Prix,14,,,,,,-2,McLaren,monza,Autodromo Nazionale di Monza,
3698,938,4,16,18,1,46,ALO,2015,Italian Grand Prix,14,,,,,,-2,McLaren,monza,Autodromo Nazionale di Monza,
4054,939,20,1,1,6,13,VET,2015,Singapore Grand Prix,15,,,,,,0,Ferrari,marina_bay,Marina Bay Street Circuit,
4055,939,20,1,1,6,37,VET,2015,Singapore Grand Prix,15,,,,,,0,Ferrari,marina_bay,Marina Bay Street Circuit,
3958,939,817,2,2,9,13,RIC,2015,Singapore Grand Prix,15,,,,,,0,Red Bull,marina_bay,Marina Bay Street Circuit,
3959,939,817,2,2,9,37,RIC,2015,Singapore Grand Prix,15,,,,,,0,Red Bull,marina_bay,Marina Bay Street Circuit,
4056,939,8,3,3,6,13,RAI,2015,Singapore Grand Prix,15,,,,,,0,Ferrari,marina_bay,Marina Bay Street Circuit,
4057,939,8,3,3,6,37,RAI,2015,Singapore Grand Prix,15,,,,,,0,Ferrari,marina_bay,Marina Bay Street Circuit,
4199,939,3,6,4,131,13,ROS,2015,Singapore Grand Prix,15,,,,,,2,Mercedes,marina_bay,Marina Bay Street Circuit,
4200,939,3,6,4,131,37,ROS,2015,Singapore Grand Prix,15,,,,,,2,Mercedes,marina_bay,Marina Bay Street Circuit,
4238,939,822,7,5,3,13,BOT,2015,Singapore Grand Prix,15,,,,,,2,Williams,marina_bay,Marina Bay Street Circuit,
4239,939,822,7,5,3,37,BOT,2015,Singapore Grand Prix,15,,,,,,2,Williams,marina_bay,Marina Bay Street Circuit,
3960,939,826,4,6,9,12,KVY,2015,Singapore Grand Prix,15,,,,,,-2,Red Bull,marina_bay,Marina Bay Street Circuit,
3961,939,826,4,6,9,33,KVY,2015,Singapore Grand Prix,15,,,,,,-2,Red Bull,marina_bay,Marina Bay Street Circuit,
4129,939,815,13,7,10,13,PER,2015,Singapore Grand Prix,15,,,,,,6,Force India,marina_bay,Marina Bay Street Circuit,
4130,939,815,13,7,10,34,PER,2015,Singapore Grand Prix,15,,,,,,6,Force India,marina_bay,Marina Bay Street Circuit,
4089,939,830,8,8,5,12,VER,2015,Singapore Grand Prix,15,,,,,,0,Toro Rosso,marina_bay,Marina Bay Street Circuit,
4090,939,830,8,8,5,36,VER,2015,Singapore Grand Prix,15,,,,,,0,Toro Rosso,marina_bay,Marina Bay Street Circuit,
4086,939,832,14,9,5,10,SAI,2015,Singapore Grand Prix,15,,,,,,5,Toro Rosso,marina_bay,Marina Bay Street Circuit,
4087,939,832,14,9,5,28,SAI,2015,Singapore Grand Prix,15,,,,,,5,Toro Rosso,marina_bay,Marina Bay Street Circuit,
4088,939,832,14,9,5,37,SAI,2015,Singapore Grand Prix,15,,,,,,5,Toro Rosso,marina_bay,Marina Bay Street Circuit,
4170,939,831,16,10,15,13,NAS,2015,Singapore Grand Prix,15,,,,,,6,Sauber,marina_bay,Marina Bay Street Circuit,
4171,939,831,16,10,15,34,NAS,2015,Singapore Grand Prix,15,,,,,,6,Sauber,marina_bay,Marina Bay Street Circuit,
4167,939,828,17,11,15,10,ERI,2015,Singapore Grand Prix,15,,,,,,6,Sauber,marina_bay,Marina Bay Street Circuit,
4168,939,828,17,11,15,28,ERI,2015,Singapore Grand Prix,15,,,,,,6,Sauber,marina_bay,Marina Bay Street Circuit,
4169,939,828,17,11,15,36,ERI,2015,Singapore Grand Prix,15,,,,,,6,Sauber,marina_bay,Marina Bay Street Circuit,
4299,939,813,18,12,208,10,MAL,2015,Singapore Grand Prix,15,,,,,,6,Lotus F1,marina_bay,Marina Bay Street Circuit,
4300,939,813,18,12,208,27,MAL,2015,Singapore Grand Prix,15,,,,,,6,Lotus F1,marina_bay,Marina Bay Street Circuit,
4301,939,813,18,12,208,54,MAL,2015,Singapore Grand Prix,15,,,,,,6,Lotus F1,marina_bay,Marina Bay Street Circuit,
4302,939,154,10,13,208,9,GRO,2015,Singapore Grand Prix,15,,,,,,-3,Lotus F1,marina_bay,Marina Bay Street Circuit,
4303,939,154,10,13,208,26,GRO,2015,Singapore Grand Prix,15,,,,,,-3,Lotus F1,marina_bay,Marina Bay Street Circuit,
4321,939,834,20,14,209,13,RSS,2015,Singapore Grand Prix,15,,,,,,6,Manor Marussia,marina_bay,Marina Bay Street Circuit,
4322,939,834,20,14,209,36,RSS,2015,Singapore Grand Prix,15,,,,,,6,Manor Marussia,marina_bay,Marina Bay Street Circuit,
4319,939,829,19,15,209,14,STE,2015,Singapore Grand Prix,15,,,,,,4,Manor Marussia,marina_bay,Marina Bay Street Circuit,
4320,939,829,19,15,209,37,STE,2015,Singapore Grand Prix,15,,,,,,4,Manor Marussia,marina_bay,Marina Bay Street Circuit,
4593,940,1,2,1,131,16,HAM,2015,Japanese Grand Prix,22,,,,,,1,Mercedes,suzuka,Suzuka Circuit,
4594,940,1,2,1,131,31,HAM,2015,Japanese Grand Prix,22,,,,,,1,Mercedes,suzuka,Suzuka Circuit,
4595,940,3,1,2,131,15,ROS,2015,Japanese Grand Prix,22,,,,,,-1,Mercedes,suzuka,Suzuka Circuit,
4596,940,3,1,2,131,29,ROS,2015,Japanese Grand Prix,22,,,,,,-1,Mercedes,suzuka,Suzuka Circuit,
4453,940,20,4,3,6,13,VET,2015,Japanese Grand Prix,22,,,,,,1,Ferrari,suzuka,Suzuka Circuit,
4454,940,20,4,3,6,30,VET,2015,Japanese Grand Prix,22,,,,,,1,Ferrari,suzuka,Suzuka Circuit,
4455,940,8,6,4,6,14,RAI,2015,Japanese Grand Prix,22,,,,,,2,Ferrari,suzuka,Suzuka Circuit,
4456,940,8,6,4,6,28,RAI,2015,Japanese Grand Prix,22,,,,,,2,Ferrari,suzuka,Suzuka Circuit,
4634,940,822,3,5,3,11,BOT,2015,Japanese Grand Prix,22,,,,,,-2,Williams,suzuka,Suzuka Circuit,
4635,940,822,3,5,3,29,BOT,2015,Japanese Grand Prix,22,,,,,,-2,Williams,suzuka,Suzuka Circuit,
4527,940,807,13,6,10,10,HUL,2015,Japanese Grand Prix,22,,,,,,7,Force India,suzuka,Suzuka Circuit,
4528,940,807,13,6,10,31,HUL,2015,Japanese Grand Prix,22,,,,,,7,Force India,suzuka,Suzuka Circuit,
4529,940,807,13,6,10,42,HUL,2015,Japanese Grand Prix,22,,,,,,7,Force India,suzuka,Suzuka Circuit,
4684,940,154,8,7,208,11,GRO,2015,Japanese Grand Prix,22,,,,,,1,Lotus F1,suzuka,Suzuka Circuit,
4685,940,154,8,7,208,33,GRO,2015,Japanese Grand Prix,22,,,,,,1,Lotus F1,suzuka,Suzuka Circuit,
4682,940,813,11,8,208,12,MAL,2015,Japanese Grand Prix,22,,,,,,3,Lotus F1,suzuka,Suzuka Circuit,
4683,940,813,11,8,208,36,MAL,2015,Japanese Grand Prix,22,,,,,,3,Lotus F1,suzuka,Suzuka Circuit,
4490,940,830,17,9,5,9,VER,2015,Japanese Grand Prix,22,,,,,,8,Toro Rosso,suzuka,Suzuka Circuit,
4491,940,830,17,9,5,30,VER,2015,Japanese Grand Prix,22,,,,,,8,Toro Rosso,suzuka,Suzuka Circuit,
4488,940,832,10,10,5,14,SAI,2015,Japanese Grand Prix,22,,,,,,0,Toro Rosso,suzuka,Suzuka Circuit,
4489,940,832,10,10,5,27,SAI,2015,Japanese Grand Prix,22,,,,,,0,Toro Rosso,suzuka,Suzuka Circuit,
4411,940,4,12,11,1,9,ALO,2015,Japanese Grand Prix,22,,,,,,1,McLaren,suzuka,Suzuka Circuit,
4412,940,4,12,11,1,28,ALO,2015,Japanese Grand Prix,22,,,,,,1,McLaren,suzuka,Suzuka Circuit,
4524,940,815,9,12,10,1,PER,2015,Japanese Grand Prix,22,,,,,,-3,Force India,suzuka,Suzuka Circuit,
4525,940,815,9,12,10,18,PER,2015,Japanese Grand Prix,22,,,,,,-3,Force India,suzuka,Suzuka Circuit,
4526,940,815,9,12,10,36,PER,2015,Japanese Grand Prix,22,,,,,,-3,Force India,suzuka,Suzuka Circuit,
4373,940,826,20,13,9,8,KVY,2015,Japanese Grand Prix,22,,,,,,7,Red Bull,suzuka,Suzuka Circuit,
4374,940,826,20,13,9,20,KVY,2015,Japanese Grand Prix,22,,,,,,7,Red Bull,suzuka,Suzuka Circuit,
4375,940,826,20,13,9,34,KVY,2015,Japanese Grand Prix,22,,,,,,7,Red Bull,suzuka,Suzuka Circuit,
4567,940,828,15,14,15,13,ERI,2015,Japanese Grand Prix,22,,,,,,1,Sauber,suzuka,Suzuka Circuit,
4568,940,828,15,14,15,26,ERI,2015,Japanese Grand Prix,22,,,,,,1,Sauber,suzuka,Suzuka Circuit,
4371,940,817,7,15,9,1,RIC,2015,Japanese Grand Prix,22,,,,,,-8,Red Bull,suzuka,Suzuka Circuit,
4372,940,817,7,15,9,24,RIC,2015,Japanese Grand Prix,22,,,,,,-8,Red Bull,suzuka,Suzuka Circuit,
4413,940,18,14,16,1,10,BUT,2015,Japanese Grand Prix,22,,,,,,-2,McLaren,suzuka,Suzuka Circuit,
4414,940,18,14,16,1,27,BUT,2015,Japanese Grand Prix,22,,,,,,-2,McLaren,suzuka,Suzuka Circuit,
4631,940,13,5,17,3,1,MAS,2015,Japanese Grand Prix,22,,,,,,-12,Williams,suzuka,Suzuka Circuit,
4632,940,13,5,17,3,16,MAS,2015,Japanese Grand Prix,22,,,,,,-12,Williams,suzuka,Suzuka Circuit,
4633,940,13,5,17,3,34,MAS,2015,Japanese Grand Prix,22,,,,,,-12,Williams,suzuka,Suzuka Circuit,
4706,940,834,19,18,209,22,RSS,2015,Japanese Grand Prix,22,,,,,,1,Manor Marussia,suzuka,Suzuka Circuit,
4707,940,834,19,18,209,33,RSS,2015,Japanese Grand Prix,22,,,,,,1,Manor Marussia,suzuka,Suzuka Circuit,
4703,940,829,18,19,209,21,STE,2015,Japanese Grand Prix,22,,,,,,-1,Manor Marussia,suzuka,Suzuka Circuit,
4704,940,829,18,19,209,32,STE,2015,Japanese Grand Prix,22,,,,,,-1,Manor Marussia,suzuka,Suzuka Circuit,
4705,940,829,18,19,209,42,STE,2015,Japanese Grand Prix,22,,,,,,-1,Manor Marussia,suzuka,Suzuka Circuit,
6926,941,1,2,1,131,32,HAM,2015,Russian Grand Prix,71,,,,,,1,Mercedes,sochi,Sochi Autodrom,
6876,941,20,4,2,6,30,VET,2015,Russian Grand Prix,71,,,,,,2,Ferrari,sochi,Sochi Autodrom,
6904,941,815,7,3,10,12,PER,2015,Russian Grand Prix,71,,,,,,4,Force India,sochi,Sochi Autodrom,
6944,941,13,15,4,3,30,MAS,2015,Russian Grand Prix,71,,,,,,11,Williams,sochi,Sochi Autodrom,
6830,941,826,11,5,9,33,KVY,2015,Russian Grand Prix,71,,,,,,6,Red Bull,sochi,Sochi Autodrom,
6913,941,831,12,6,15,34,NAS,2015,Russian Grand Prix,71,,,,,,6,Sauber,sochi,Sochi Autodrom,
6963,941,813,14,7,208,30,MAL,2015,Russian Grand Prix,71,,,,,,7,Lotus F1,sochi,Sochi Autodrom,
6877,941,8,5,8,6,31,RAI,2015,Russian Grand Prix,71,,,,,,-3,Ferrari,sochi,Sochi Autodrom,
6850,941,18,13,9,1,12,BUT,2015,Russian Grand Prix,71,,,,,,4,McLaren,sochi,Sochi Autodrom,
6894,941,830,9,10,5,1,VER,2015,Russian Grand Prix,71,,,,,,-1,Toro Rosso,sochi,Sochi Autodrom,
6895,941,830,9,10,5,24,VER,2015,Russian Grand Prix,71,,,,,,-1,Toro Rosso,sochi,Sochi Autodrom,
6849,941,4,19,11,1,13,ALO,2015,Russian Grand Prix,71,,,,,,8,McLaren,sochi,Sochi Autodrom,
6945,941,822,3,12,3,26,BOT,2015,Russian Grand Prix,71,,,,,,-9,Williams,sochi,Sochi Autodrom,
6968,941,833,18,13,209,13,MER,2015,Russian Grand Prix,71,,,,,,5,Manor Marussia,sochi,Sochi Autodrom,
6966,941,829,17,14,209,14,STE,2015,Russian Grand Prix,71,,,,,,3,Manor Marussia,sochi,Sochi Autodrom,
